OBJECTID,TREEID,DATE,COLLECTOR,LANDUSE,HEIGHT,DIAMETER,HAZARD,NOTES,STATUS,GlobalID,Species,Condition,TREE_ID,Donor,Planted,treatmenthistory,latitude,longitude
2128,,"Wed, 13 Oct 2021 16:56:11 GMT",,,50,15,No,,Planted,94ab0257-0b63-44a4-913b-1468c41ef07f,Fraxinus americana ,Fair ,SP1846,,,Mectinite 2021,43.7034003499302,-72.2820885200628
2129,,"Wed, 13 Oct 2021 16:58:05 GMT",,,50,18,No,,Planted,cfd4250d-f60f-427e-9a4c-d71da82e5284,Fraxinus americana ,Fair ,SP1847,,,Mectinite 2021,43.7036262310083,-72.2821257918133
2130,,"Wed, 13 Oct 2021 17:01:25 GMT",,,50,14,No,,Planted,cc4a53cd-2e7a-4bde-83ab-6e8074c86fbe,Fraxinus americana ,Fair ,SP1848,,,Mectinite 2021,43.7037387586167,-72.2821835427062
2131,,"Wed, 13 Oct 2021 17:05:35 GMT",,,55,,No,,Planted,6580d76d-6c73-40e0-9a7b-b6ab97966ba2,Fraxinus americana ,Fair ,SP1849,,,Mectinite 2021,43.703864277474,-72.2821046688277
2132,,"Wed, 13 Oct 2021 17:08:29 GMT",,,45,10,No,,Planted,e912b331-4077-4a4d-9ea7-62956b73e7e1,Fraxinus americana ,Fair ,SP1850,,,Xytect 2021,43.7039383336129,-72.2819883334051
2133,,"Wed, 13 Oct 2021 17:12:29 GMT",,,45,12,No,,Planted,34e3e3e6-a9cf-460a-9922-47e3568122fd,Fraxinus americana ,Fair ,SP1851,,,Xytect 2021,43.7039933334003,-72.2819100003124
2134,,"Wed, 13 Oct 2021 17:15:13 GMT",,,45,11,No,,Planted,5522f3b8-b38c-44c3-978f-ecc17d113b40,Fraxinus americana ,,SP1852,,,Xytect 2021,43.7039965648603,-72.2818485492587
2135,,"Wed, 13 Oct 2021 17:22:51 GMT",,,50,12,No,,Planted,476dee1a-fd74-4c29-80bc-f2a136ab2c6a,Fraxinus americana ,Fair ,SP1853,,,Xytect 2021,43.7040316667131,-72.2805416667086
2136,,"Wed, 13 Oct 2021 17:24:26 GMT",,,55,13,No,,Planted,94ba6b9f-6a4b-4f35-bd8f-17d3f621a108,Fraxinus americana ,Fair ,SP1854,,,Xytect 2021,43.7039350001924,-72.2805500003796
2137,,"Wed, 13 Oct 2021 17:26:11 GMT",,,50,12,No,,Planted,91d6bd31-342f-4c30-8b55-65fa1bbf2d19,Fraxinus americana ,Good ,SP1855,,,Xytect 2021,43.7038583334187,-72.2805683331978
2138,,"Wed, 13 Oct 2021 17:28:07 GMT",,,60,14,No,,Planted,71b75051-a392-4031-aa82-c9a0d9bed52a,Fraxinus americana ,Good,SP1856,,,Xytect 2021,43.7036666667048,-72.280498333776
2139,,"Wed, 13 Oct 2021 17:29:47 GMT",,,45,12,No,,Planted,b4125507-1c8d-4d15-baf3-2a0593454538,Fraxinus americana ,Fair ,SP1857,,,Xytect 2021,43.70355666648,-72.2804766664113
2140,,"Wed, 13 Oct 2021 17:31:23 GMT",,,45,12,No,,Planted,07e0e028-fabb-4743-a0f8-91cdf4a63f8c,Fraxinus americana ,Fair ,SP1858,,,Xytect 2021,43.70355666648,-72.2804766664113
2141,,"Wed, 13 Oct 2021 17:32:51 GMT",,,35,10,No,,Planted,1a43af33-b617-4be0-8780-2eec9f494832,Fraxinus americana ,Fair ,SP1859,,,Xytect 2021,43.703439999807,-72.2804416662512
2142,,"Wed, 13 Oct 2021 17:34:17 GMT",,,35,10,No,,Planted,93da70e1-e2dc-48b8-95a4-1f21d895545e,Fraxinus americana ,Fair ,SP1860,,,Xytect 2021,43.703338333126,-72.2804249998077
2143,,"Wed, 13 Oct 2021 17:36:44 GMT",,,50,12,No,,Planted,66f88d75-bb1e-49d1-9886-13eb52af3599,Fraxinus americana ,Fair ,SP1861,,,Xytect 2021,43.7032516665131,-72.2803783332271
2144,,"Wed, 13 Oct 2021 17:38:21 GMT",,,50,12,No,,Planted,ec37c676-afee-484d-a626-f5610f06da3e,Fraxinus americana ,Fair ,SP1862,,,Xytect 2021,43.7031483331052,-72.2804366662283
2145,,"Wed, 13 Oct 2021 17:40:42 GMT",,,35,11,No,,Planted,5417f801-1ad2-43ab-b277-613163ca88a2,Fraxinus americana ,Fair ,SP1853,,,Xytect 2021,43.7031233330919,-72.2805733332207
2146,,"Wed, 13 Oct 2021 17:42:24 GMT",,,35,12,No,,Planted,560c2e6c-01b2-4d1f-bee5-5bd3df44f2fe,Fraxinus americana ,Fair ,SP1864,,,Xytect 2021,43.7031016665351,-72.2807050001902
2147,,"Wed, 13 Oct 2021 17:44:21 GMT",,,35,11,No,,Planted,528a0aa1-9c98-4d21-8154-27bb39b766f7,Fraxinus americana ,,SP1865,,,,43.7030950002503,-72.2808483335803
2148,,"Wed, 13 Oct 2021 17:45:48 GMT",,,55,16,Yes,,Planted,0cd4fc5a-62ea-418a-90fe-ab98c590cee6,Fraxinus americana ,,SP1866,,,,43.7031066664105,-72.2809666668561
2149,,"Wed, 13 Oct 2021 17:47:21 GMT",,,50,12,No,,Planted,e1f6e60a-ea58-4813-ac0a-d6e8615c59a0,Fraxinus americana ,Fair ,SP1867,,,,43.703066666746,-72.2811150002691
2150,,"Wed, 13 Oct 2021 17:49:14 GMT",,,35,11,No,,Planted,3fad8026-10c7-4013-ae4d-d8065a50299c,Fraxinus americana ,,SP1868,,,,43.7030700002147,-72.2811633332246
2151,,"Wed, 13 Oct 2021 17:50:49 GMT",,,55,18,No,,Planted,61b1037d-bc0a-4ded-b645-5cb140e4121b,Fraxinus americana ,Poor,SP1869,,,,43.703043333109,-72.2813100002627
2152,,"Wed, 27 Oct 2021 15:13:45 GMT",,,144,28,No,,Ingrowth,cc7f393c-6296-4823-9a62-b674b1b3d06d,Pinus strobis ,Fair ,Pp04,,,,43.721199017117,-72.2807063162221
2153,,"Mon, 15 Nov 2021 16:00:21 GMT",,,10,2,No,Red oak,Planted,145581a1-5c46-4330-a3ab-25b36d3dccbe,Quercus rubra ,Fair,AN58,,2020,,43.7083295264845,-72.2850009882207
2154,,"Mon, 15 Nov 2021 16:02:14 GMT",,,12,3,No,Swamp white oak,Planted,df82ce81-8666-420f-8464-c08607cb8805,Quercus bicolor,Fair,AN59,,2020,,43.7082712916537,-72.2850637939337
2155,,"Mon, 15 Nov 2021 16:03:39 GMT",,,12,3,No,Swamp white oak,Planted,97890577-306a-49c6-8275-d1dff04054f6,Quercus bicolor ,Fair,AN57,,2020,,43.7083735772521,-72.2851206231553
2156,,"Mon, 15 Nov 2021 16:05:07 GMT",,,12,2,No,Swamp white oak ,Planted,1612f24c-922d-433a-8322-d3e9d57c3af0,Quercus bicolor ,Fair,AN62,,2020,,43.7081022927894,-72.2851788986644
2157,,"Mon, 15 Nov 2021 16:06:45 GMT",,,12,3,No,Swamp white oak ,Planted,595f402b-2cef-42f0-89e1-54281a609a13,Quercus bicolor ,Fair ,AN61,,2020,,43.7081986473892,-72.2853446387326
2158,,"Mon, 15 Nov 2021 16:08:00 GMT",,,15,4,No,Pin oak,Planted,c4047167-eb8c-46c8-8116-eff96280171e,Quercus palustris ,Fair ,AN60,,2020,,43.7083036110826,-72.2853188472025
2159,,"Mon, 15 Nov 2021 16:11:43 GMT",,,10,4,No,Yellowwood ,Planted,e2316445-8faa-45d0-963e-ad9089644dd0,Cladrastis kentukea ,Fair ,AN56,,2021,,43.7084158234356,-72.2849959555708
2160,,"Mon, 15 Nov 2021 16:14:21 GMT",,,20,28,No,Witchhazel ,Planted,1c9be01b-17ad-474d-9511-3fcae74c0057,Hamemalis,Fair ,MC206,,,,43.7082874998871,-72.2852209938937
2161,,"Mon, 15 Nov 2021 16:15:24 GMT",,,12,4,,Yellowwood ,Planted,101682c2-9f68-4629-9c75-2d3840026baa,Cladrastis kentukea,Fair ,AN55,,2021,,43.7084556615505,-72.2850769753642
2162,,"Tue, 16 Nov 2021 13:39:39 GMT",,,18,4,No,Freeman maple,Planted,8c919466-bdad-4423-aa4e-41bd3fce5d6b,Acer Freeman,Good,,,2020,,43.705711061011,-72.2896043384188
2163,,"Tue, 30 Nov 2021 18:08:41 GMT",,,18,4,No,Sugar maple,Planted,e0223998-62f8-4ca9-863f-0fc45ab50575,Acer sacharrum ,Good ,,,,,43.7067733506706,-72.2886452224613
2164,,"Tue, 30 Nov 2021 18:11:51 GMT",,,18,4,No,,Planted,2a170b4a-2499-48ed-877e-e49a8014d20a,Gleditsia triacanthos,Poor,,,,,43.7067593026517,-72.2878234741821
2165,,"Tue, 30 Nov 2021 18:13:15 GMT",,,24,12,No,,Planted,6353a0dc-b5aa-4700-b4f1-d80d9a9ae6d9,Gleditsia triacanthos,Fair ,,,,,43.7065684920063,-72.2878251746929
2166,,"Tue, 30 Nov 2021 18:14:25 GMT",,,35,12,No,,Planted,d82a8543-f6ae-4ea1-8db3-fb92aa58be8f,Gleditsia triacanthos ,Fair,,,,,43.7065565329994,-72.2879830185698
2167,,"Tue, 30 Nov 2021 18:16:01 GMT",,,30,10,No,,Planted,8f17a66d-0ae2-48dd-a981-fa6c78691c1b,Gleditsia triacanthos ,Good,,,,,43.7066591832288,-72.2876596753732
2168,,"Tue, 30 Nov 2021 18:16:48 GMT",,,30,8,No,,Planted,bbac501a-de4d-45c9-b055-f721859c47f5,Gleditsia triacanthos ,Good,,,,,43.7066200561048,-72.2876196841734
2169,,"Tue, 30 Nov 2021 18:17:34 GMT",,,35,8,No,,Planted,17a3ff1a-578e-47e8-aef8-0007a593c791,Gleditsia triacanthos ,Good,,,,,43.7066594066156,-72.2875876852846
2170,,"Tue, 11 Jan 2022 19:02:45 GMT",,,50,16,No,,Planted,61c5249f-1877-4568-b4be-9e62ec1945e4,Fraxinus americana ,Fair,SP1870,,,Mectinite 21,43.7030628280289,-72.281570582662
2171,,"Tue, 11 Jan 2022 19:04:43 GMT",,,50,15,No,,Planted,2993adaf-38db-4358-9fab-bea15725cf48,Fraxinus americana ,Fair,SP1871,,,Mectinite 21,43.7030445208971,-72.2817069882447
2172,,"Tue, 11 Jan 2022 19:05:56 GMT",,,50,16,No,,Planted,d0e68da0-65e9-4567-ae94-67bcb5237020,Fraxinus americana ,Fair ,SP1872,,,Mectinite 21,43.702999794713,-72.2818456405138
2173,,,,,50,20,No,Catalpa,Planted,76554aaf-e2e7-4676-ae4e-796578ae9c58,Catalpa speciosa,Good,SC87,,,,43.7056168812995,-72.2871442459823
2176,,"Thu, 12 Oct 2023 18:08:12 GMT",Melendy ,,15,4,No,Planted to deep,Planted,14de479a-d6ce-4d67-b8d1-b33e375f7b01,Betula papyrifira (white birch),Good,,Null,Yes,No,43.7039856034824,-72.2867789688653
2177,,"Fri, 13 Oct 2023 17:05:37 GMT",Melendy ,,20,4,No,Elm,Planted,87a600e6-2a19-4de5-bd0b-3e88576c18de,Ulmus Americana,Good,,None,Yes,No,43.7049567430096,-72.2933794715694
2178,,"Fri, 13 Oct 2023 17:08:54 GMT",Melendy ,,20,4,No,Irving planting (Elm),Planted,7218eb38-ca38-43df-b9d6-b80b3d0692f7,Ulmus Americana,Good,,No,Yes,No,43.7049009804124,-72.2936345463977
2179,,"Fri, 13 Oct 2023 17:35:45 GMT",Melendy ,,15,3,No,Birch,Planted,94625789-13be-473b-8f63-91d747da5517,Betula papyrifera ,Fair ,,No,Yes,No,43.7039487423518,-72.2867701519008
2180,,"Fri, 13 Oct 2023 17:39:29 GMT",Melendy ,,15,3,No,,Planted,40dde436-af12-497a-a838-0a2e0f36d30b,Birch,Fair,,Mayo/Cohen 1934,Yes,No,43.7038977474364,-72.2868118723575
2181,,"Fri, 13 Oct 2023 17:42:20 GMT",Melendy ,,15,,No,Birch,Planted,56d81950-4a3f-4e12-85cf-166f66dd5263,Birch ,Fair,,No,Yes,No,43.7039251298119,-72.2868470045699
2182,,"Fri, 13 Oct 2023 17:47:35 GMT",Melendy ,,15,3,No,Birch planted to deep ,Planted,bfdfcc92-48ce-48f4-bd45-b944338419bb, (Birch),Fair,,No,Yes,No,43.7036326381181,-72.2868167852438
2183,,"Fri, 13 Oct 2023 17:49:55 GMT",Melendy ,,15,,No,Birch,Planted,c315c268-5aef-4735-b869-a8b438464ad8,Betula (birch),Fair,,No,Yes,No,43.7036123991559,-72.2868727772354
2184,,"Fri, 13 Oct 2023 17:51:52 GMT",Melendy,,15,3,No,Planted to deep,Planted,17ae06db-f813-49b6-9afd-0593bde03bb3,Betula (birch),Fair ,,No,Yes,No,43.7035659680347,-72.286788239479
2185,,"Mon, 16 Oct 2023 12:43:52 GMT",,,15,3,No,Winter king hawthorn ,Planted,bb596814-6a81-4c85-b304-61761933afcc,Crataegus,Good,,"Dedicated to all students,staff,and faculty who died while at Dartmouth ",Yes,No,43.7046402674378,-72.287068728545
2186,,"Fri, 10 Nov 2023 13:22:48 GMT",,,18,3,No,Red maple ,Planted,0e357fb0-ed3e-47c5-812e-93c6c7f8836e,Acre rubrum,Good,,In memory of Sam Gawel 23,,No,43.7127893574488,-72.2857690909077
2187,,"Thu, 28 Dec 2023 15:22:37 GMT",,,15,3,No,Honey locust ,Planted,0ce276ce-447a-4371-9976-8505e4cb6cee,Gleditsia triacanthos,Good,,Gail S . Wittreich,,,43.7052706972568,-72.2944144619307
2188,,"Thu, 28 Dec 2023 15:26:13 GMT",,,15,3,No,Honey locust ,Planted,1097263d-96d8-4fae-9631-73ea8ab4557c,Gleditsia triacanthos,Good,,No,,No,43.7052966185156,-72.2944409496552
2189,,"Thu, 28 Dec 2023 15:28:01 GMT",,,15,3,No,Honey locust ,Planted,83e81ac2-c6a5-457a-8e4f-73fb2506b582,Gleditsia triacanthos ,Good,,No,,No,43.705278055555,-72.2944672316655
2190,,"Thu, 28 Dec 2023 15:31:18 GMT",,,12,2,No,Hornbeam,Planted,f67f4257-de8a-42f3-b717-271647bbdcb6,Carpinus,Good,,No,,No,43.7053260932514,-72.2945321681824
2191,,,,,12,2,No,Hornbeam,Planted,e7fcdbd2-95ab-43e4-831c-a12cee3c4714,Carpinus,Good,,Peter Kalustian,,No,43.7052068207487,-72.2945032073959
2192,,"Thu, 28 Dec 2023 15:36:36 GMT",,,15,3,No,Honey locust ,Planted,f371ad1e-d849-4d22-ad96-ea2cfaedfe30,Gleditsia triacanthos ,Good,,No,,No,43.7051654483625,-72.2944507502749
2193,,"Thu, 28 Dec 2023 15:43:34 GMT",,,18,3,No,Honey locust ,Planted,f4b940bb-b4df-46eb-a144-cbe526de9d10,Gleditsia triacanthos ,Good,,Harrie Lila Irving,Yes ,No,43.7049768113756,-72.2945001603105
2196,,"Fri, 19 Jan 2024 18:50:54 GMT",,,14,2,No,Columnar Hornbeam,Planted,3f000dd5-68c3-41cc-8867-118055c81bcd,Carpinus ,Fair ,,Null ,Yes,No,43.7128039319465,-72.2859804061036
2197,,"Fri, 19 Jan 2024 18:52:20 GMT",,,14,2,No,Columnar Hornbeam,Planted,4ca82836-178a-46db-87a8-e7dafaff9aef,Carpinus ,Fair ,,Null ,Yes,No,43.7128148131449,-72.2859578862377
2198,,"Tue, 19 Mar 2024 12:00:08 GMT",,,15,4,No,Sugar maple (planted to close to sidewalk and light),Planted,765bfd11-8779-4b06-91fd-0b89702748e2,Acer,Good,,Null ,,No,43.7039027355561,-72.2873713035906
2199,,"Tue, 19 Mar 2024 12:03:23 GMT",,,15,4,No,Sugar maple ( to close to sidewalk and light,Planted,a9c758c2-3785-406a-8b7d-01d8532694e7,Acer,Good,,Null,,No,43.7036012441825,-72.2873607025719
2200,,"Fri, 29 Mar 2024 10:47:02 GMT",,,30,12,No,Green ash,Planted,7b61f008-7e07-49df-b5e9-6f53111d58f8,Fraxinus pennsylvanica ,Good,,No,Yes,Mectanite 2023,43.6842732295506,-72.2884269776613
2201,,"Fri, 29 Mar 2024 10:48:35 GMT",,,30,14,,Green ash,Planted,d5320e6f-0553-4973-95f3-585b3d13f6c4,Fraxinus pennsylvanica,Good,,No,Yes,Mectanite 2023,43.6843274567865,-72.2886153256303
2202,,"Fri, 29 Mar 2024 10:50:43 GMT",,,30,14,No,Green ash,Planted,1de7b5fb-2d23-4bfc-9587-a4b4a54eeb0f,Fraxinus pennsylvanica ,Good,,No,Yes,Mectanite 2023,43.6843698751508,-72.2887787597232
2203,,"Fri, 29 Mar 2024 10:52:22 GMT",,,30,14,No,Green ash,Planted,8c5b5bd3-253c-4461-85b4-77b5660dc0ff,Fraxinus pennsylvanica ,Good,,No,Yes,Mectanite 2023,43.684414598991,-72.2889422297487
2204,,"Fri, 29 Mar 2024 10:54:18 GMT",,,30,14,No,Green ash,Planted,d780e59d-8fd1-48eb-9ddb-904e5624e022,Fraxinus pennsylvanica ,Good,,No,Yes,Mectanite 2023,43.6844550937667,-72.2891137639506
2205,,"Fri, 29 Mar 2024 10:56:12 GMT",,,30,16,No,Green ash,Planted,2b9e063d-2330-43d3-b3c6-dbed487e74a2,Fraxinus pennsylvanica ,Good ,,No,Yes,Mectanite 2023,43.6844898757533,-72.2892526300188
2206,,"Fri, 29 Mar 2024 10:59:16 GMT",,,30,18,No,Green ash,Planted,85a548de-093c-4004-b981-f314d3dada37,Fraxinus pennsylvanica ,Good,,No,Yes,Mectanite 2023,43.6846260828112,-72.289434693374
2207,,"Thu, 25 Apr 2024 12:49:03 GMT",,,20,8,No,White Oak,Planted,40182573-042a-41cf-b62c-a179445f8da7,Quercus alba,Good,,No,Yes ,No,43.7037692264194,-72.2964384776569
2208,,"Thu, 25 Apr 2024 12:58:04 GMT",,,20,8,No,Swamp white oak,Planted,d59b8fd2-da12-4865-9499-29480180819b,Quercus bicolor,Good,,No,Yes,No,43.707566056738,-72.2920694736619
2209,,"Tue, 07 May 2024 10:11:39 GMT",,,18,3,No,White oak,Planted,76254535-d5d1-41d4-850a-1add60b6b70f,Quercus alba,Good,,No,Yes,No,43.7052196632033,-72.2940098750998
2210,,"Tue, 07 May 2024 10:13:47 GMT",,,15,3,No,Maple,Planted,ee8c4d8e-c4f6-4a85-9f0f-13bf628e7d26,Acer,Good,,No,Yes,No,43.7051532981531,-72.2939561639306
2211,,"Tue, 07 May 2024 10:16:02 GMT",,,20,3,No,White oak,Planted,9368d29a-20c1-42e9-9a44-7185f1227a02,Quercus alba,Good,,No,Yes,No,43.7051183073546,-72.2938310025604
2212,,"Tue, 07 May 2024 10:17:37 GMT",,,12,3,No,Swamp white oak,Planted,c3dddd1c-0da5-421e-8309-1707560907da,Quercus bicolor ,Good ,,No,Yes,No,43.704980465541,-72.2938305345381
2213,,"Tue, 07 May 2024 10:19:33 GMT",,,15,3,No,Maple,Planted,53405abb-cb3a-4260-99c9-40ee575831ed,Acer,Good,,No,Yes,No,43.7048137264032,-72.2940871086547
2214,,"Tue, 07 May 2024 10:21:46 GMT",,,15,3,No,White Oak,Planted,7b99fc63-cd8a-4899-8710-80f7e00c49e6,Quercus ,Good,,No,Yes,No,43.7047947476767,-72.2941846261686
2215,,"Tue, 07 May 2024 10:25:45 GMT",,,15,4,No,White oak,Planted,9ae686e4-a9ef-43a7-8df9-070409051f4c,Quercus alba,Good,,No,Yes,No,43.7048124379931,-72.2942503819491
2216,,"Tue, 07 May 2024 10:27:07 GMT",,,18,3,No,Swamp white oak,Planted,be51b35b-8460-4b3e-bafa-a98e6d981bbc,Quercus bicolor,Good ,,No,Yes,No,43.704845314524,-72.2943120432085
2217,,"Tue, 07 May 2024 10:35:45 GMT",,,20,5,No,Elm,Planted,7ca71736-6b1d-4224-871c-8d4245427fcd,Ulmus Americana ,Good,,Michael D “ROO” Keenan,Yes,No,43.7052771236728,-72.2938901979444
2218,,"Tue, 07 May 2024 10:39:59 GMT",,,20,5,No,Elm,Planted,5a1114c3-b065-49a5-a9ea-afad5c7c946e,Ulmus Americana,Good ,,No,Yes,No,43.705286121693,-72.2937363066548
2219,,"Thu, 13 Jun 2024 14:14:48 GMT",,,30,10,No,Green ash,Planted,033dd839-d6c3-4b40-90a0-c8b0bca6d8b5,Fraxinus pennsylvanica ,Poor,,No,,Mectanite 6-13-24,43.7084806140475,-72.286472964052
2220,,"Fri, 09 Aug 2024 10:43:46 GMT",Melendy ,,40,18,No,Green ash ,Planted,d9b54fe1-9594-4ca6-9e03-e2b8b050eebc,Fraxinus Pennsylvanica,Fair  codominant with bark inclusion crack on both sides of main stem ,,,,Mectanite 2023,43.6846557625942,-72.2895672559639
2221,,"Fri, 09 Aug 2024 11:10:43 GMT",Melendy ,,40,18,No,,Planted,4dc95507-4d79-41c3-8994-fa7ded87b2ed,Fraxinus pennsylvanica ,Good / poorly pruned by utility contractor ,,,,Mectanite 2023,43.6846800394869,-72.2896648561228
2222,,"Fri, 09 Aug 2024 11:21:53 GMT",Melendy,,40,15,No,Green ash,Planted,db58e021-6644-4ea2-806e-34561c863f8d,Fraxinus Pennsylvanica,Good,,,,Mectanite 2023,43.6847192835688,-72.2898015482681
2223,,"Fri, 09 Aug 2024 11:25:05 GMT",Melendy ,,40,16,No,Green ash ,Planted,e896debb-e2b4-470b-9065-d41190e85371,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6847579013938,-72.2899539169133
2224,,"Fri, 09 Aug 2024 11:27:41 GMT",Melendy ,,40,17,No,Green ash,Planted,a2dc7d05-48b5-4a7e-b9c5-b0e0271ff287,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6848047660824,-72.2901136346759
2225,,"Fri, 09 Aug 2024 11:30:22 GMT",Melendy ,,40,15,No,Green ash ,Planted,6700e9b1-f00d-4914-97d5-d170c0ab3612,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6848397791297,-72.2902756664986
2226,,"Fri, 09 Aug 2024 11:33:12 GMT",Melendy ,,40,14,No,Green ash ,Planted,de95ae55-067d-4f29-b2ab-6ddc0994f5f2,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6848803769074,-72.2904391140662
2227,,"Fri, 09 Aug 2024 11:35:17 GMT",Melendy ,,40,14,No,Green ash,Planted,162739de-8b4d-4338-a37f-62e55e4d294e,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6849664600855,-72.2907160682616
2228,,"Fri, 09 Aug 2024 11:37:54 GMT",Melendy ,,40,16,No,Green ash,Planted,2b698d70-0f58-4f5f-be7d-921d0ccf89fb,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6850174249794,-72.2909293606494
2229,,"Fri, 09 Aug 2024 11:40:38 GMT",Melendy ,,40,14,No,Green ash,Planted,512e3240-3edb-4841-bf98-00075f4335a4,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6850521046505,-72.2910589974263
2230,,"Fri, 09 Aug 2024 11:42:50 GMT",Melendy ,,40,16,No,Green ash,Planted,9434ea5a-404b-48c9-81d9-9963c189cea6,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6850782106959,-72.2911770441395
2231,,"Fri, 09 Aug 2024 11:45:01 GMT",Melendy ,,40,15,No,Green ash ,Planted,7d4a3ea8-5eca-4eda-8ae5-b5a8024d490e,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6851054606998,-72.2913052840362
2232,,"Fri, 09 Aug 2024 11:47:03 GMT",Melendy ,,40,16,No,Green ash,Planted,7b0c5892-e412-4099-88f3-683fdf354d51,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6851580969303,-72.2914972207748
2233,,"Fri, 09 Aug 2024 11:50:07 GMT",Melendy ,,40,18,No,Green ash ,Planted,2f267f51-77c5-4dca-a165-7b7a9cfb1e68,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6851885611824,-72.2916124315066
2234,,"Fri, 09 Aug 2024 11:51:53 GMT",Melendy ,,40,16,No,Green ash ,Planted,519f02e5-70f4-4532-b4dd-7e8ed958d4cc,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6852100087966,-72.2917259893383
2235,,"Fri, 09 Aug 2024 11:54:09 GMT",Melendy ,,40,14,No,Green ash,Planted,9cc91db5-ed32-4b7b-87f9-65b2f2ba09f7,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6852494915891,-72.291858990306
2236,,"Fri, 09 Aug 2024 11:56:27 GMT",Melendy ,,40,13,No,Green ash,Planted,97f18fd2-a42b-44c3-9dc2-462b63a5472e,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6852886722861,-72.2920047581305
2237,,"Fri, 09 Aug 2024 11:59:08 GMT",Melendy ,,40,15,No,Green ash,Planted,d49c86ad-3192-46ac-bcdf-4c2b8d26de70,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6853186109363,-72.2921451306734
2238,,"Fri, 09 Aug 2024 12:01:06 GMT",Melendy ,,40,15,No,Green ash,Planted,0c33bdb9-7227-4cf3-b858-e231b625a71e,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6853459446308,-72.2922982314456
2239,,"Fri, 09 Aug 2024 12:05:31 GMT",Melendy ,,40,13,No,Green ash,Planted,21ee6e03-1697-4aa2-b8b9-da02e2012ed3,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6854006899358,-72.2924437962509
2240,,"Fri, 09 Aug 2024 12:07:34 GMT",Melendy ,,40,14,No,Green ash,Planted,4579f25e-e4c6-4ad6-a1f2-b0eaa7655759,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6854287758417,-72.2925792163817
2241,,"Fri, 09 Aug 2024 12:09:31 GMT",Melendy ,,40,16,No,Green ash,Planted,2f211328-b07e-4a3d-9284-ad2acc511e85,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.685460585948,-72.2927269066009
2242,,"Fri, 09 Aug 2024 12:11:50 GMT",Melendy ,,40,15,No,Green ash ,Planted,98e5af2d-be03-421c-aea6-1e48db1b1c0e,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6854955219587,-72.2928804682088
2243,,"Fri, 09 Aug 2024 12:13:57 GMT",Melendy ,,40,15,No,Green ash,Planted,564b13ac-32e7-4a9e-ae6e-aeb022a1e04c,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2023,43.6855547104522,-72.2931779381287
2244,,"Fri, 09 Aug 2024 12:16:06 GMT",Melendy,,40,15,No,Green ash ,Planted,4e7a8318-e7a8-46b3-917a-afc4d8218bde,Fraxinus pennsylvanica ,Good,,,,Mectanite 2023,43.6855849055649,-72.2933116631385
2245,,"Fri, 09 Aug 2024 12:34:28 GMT",Melendy ,,40,16,No,Green ash,Planted,1e12e6f2-fb33-4d5c-b60b-dd11596e4253,Fraxinus pennsylvanica ,Good,,,,Mectanite 2024,43.685493160628,-72.2933441138798
2246,,"Fri, 09 Aug 2024 12:36:24 GMT",Melendy,,40,14,No,Green ash,Planted,323f53b9-f53e-4c9f-8d7f-2e245a022b2d,Fraxinus pennsylvanica ,Good,,,,Mectanite 2024,43.6853559051177,-72.2934030900748
2247,,"Fri, 09 Aug 2024 12:38:22 GMT",Melendy ,,40,12,No,Green ash ,Planted,0a06a65c-a753-4641-9565-c59a8fd6996e,Fraxinus pennsylvanica ,Fair ,,,,Mectanite 2024,43.685238389066,-72.2934488790015
2248,,"Fri, 09 Aug 2024 12:40:04 GMT",Melendy ,,40,13,No,Green ash,Planted,f69ef889-668c-4184-9856-5beb161ef19a,Fraxinus pennsylvanica ,Good ,,,,Mectanite 2024,43.6851223012844,-72.2934816630178
2249,,"Fri, 09 Aug 2024 13:42:05 GMT",Melendy ,,40,12,No,Green ash,Planted,5128d8df-2678-4aa6-9733-5d259776d85d,Fraxinus pennsylvanica ,Good,,,,Mectanite 2024,43.6850318983933,-72.2935316695347
